codigoTabelaReferencia,nome_marca_carro,valor_marca_carro,nome_carro,valor_carro,nome_ano_carro,valor_ano_carro,codigo_fipe,nome_marca_carro_final,nome_carro_modelo,valor_carro_fipe,ano_modelo_carro,combustivel,mes_referencia,data_consulta,tipo_veiculo,sigla_combustivel
298,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 215.387,00",2020,Gasolina,junho de 2023 ,"terça-feira, 8 de outubro de 2024 19:12",1,G
298,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 386.771,00",2022,Gasolina,junho de 2023 ,"terça-feira, 8 de outubro de 2024 19:12",1,G
298,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 380.500,00",2022,Gasolina,junho de 2023 ,"terça-feira, 8 de outubro de 2024 19:12",1,G
299,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 415.417,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:12",1,G
299,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 269.960,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:12",1,G
299,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 72.015,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 94.995,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 140.326,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 79.326,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 125.889,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 153.025,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 111.205,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 169.833,00",2022,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 177.707,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 127.263,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:13",1,G
299,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 642.712,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
299,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 147.845,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
299,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 179.399,00",32000,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
299,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 172.297,00",2022,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
299,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
299,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 213.577,00",2020,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
299,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 373.234,00",2022,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
299,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 367.182,00",2022,Gasolina,julho de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 420.617,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 269.996,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 75.010,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 116.987,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 100.050,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 143.846,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 83.512,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 126.177,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 152.608,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 114.010,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 169.238,00",2022,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 179.768,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 127.466,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 641.983,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:15",1,G
300,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 149.990,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
300,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 180.416,00",32000,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
300,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 178.327,00",2022,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
300,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
300,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 209.400,00",2020,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
300,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 360.170,00",2022,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
300,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 370.643,00",2022,Gasolina,agosto de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
301,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 420.486,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
301,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 269.990,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
301,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 81.653,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
301,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 119.046,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
301,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 100.021,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
301,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 151.190,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:16",1,G
301,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 83.317,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 125.912,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 152.304,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 114.326,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Hyundai,26,HB20 Sense Plus1.0 Flex 12V Mec.,10781,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus1.0 Flex 12V Mec.,"R$ 83.690,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 167.100,00",2022,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 181.345,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Jeep,29,Renegade T270 1.3 TB 4x2 Flex Aut.,10680,32000 Gasolina,32000-1,017092-5,Jeep,Renegade T270 1.3 TB 4x2 Flex Aut.,"R$ 129.376,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Land Rover,33,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),10408,32000 Gasolina,32000-1,033214-3,Land Rover,Range R. VEL. R-Dyn. S 2.0 Aut.(Híbrido),"R$ 643.100,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Renault,48,KWID Intense (Elétrico) ,10022,32000 Gasolina,32000-1,025318-9,Renault,KWID Intense (Elétrico) ,"R$ 142.985,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Toyota,56,Corolla Altis 1.8 16V Aut. (Híbrido),9984,32000 Gasolina,32000-1,002182-2,Toyota,Corolla Altis 1.8 16V Aut. (Híbrido),"R$ 180.653,00",32000,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Toyota,56,Corolla Cross SE 1.8 16V Aut. (Híbrido),9324,2022 Gasolina,2022-1,002202-0,Toyota,Corolla Cross SE 1.8 16V Aut. (Híbrido),"R$ 172.233,00",2022,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Toyota,56,Hilux CD 4x4 2.8 Diesel Mec.,2241,32000 Diesel,32000-3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
301,Toyota,56,RAV4 2.5 S 4x4  Aut. (Híbrido),10056,2020 Gasolina,2020-1,002179-2,Toyota,RAV4 2.5 S 4x4  Aut. (Híbrido),"R$ 207.111,00",2020,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Volvo,58,C40 Pure  (Elétrico),9968,2022 Gasolina,2022-1,029152-8,Volvo,C40 Pure  (Elétrico),"R$ 351.729,00",2022,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
301,Volvo,58,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),9933,2022 Gasolina,2022-1,029151-0,Volvo,XC 60 T-8 INSC. EXPRESS. 2.0 (Híbrido),"R$ 357.670,00",2022,Gasolina,setembro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
302,BMW,7,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),10078,32000 Gasolina,32000-1,009272-0,BMW,X3 XDRIVE 30e X-Line Turbo Aut. (Híb.),"R$ 420.695,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
302,BYD,238,Dolphin EV (Elétrico),10813,32000 Gasolina,32000-1,095007-6,BYD,Dolphin EV (Elétrico),"R$ 149.875,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
302,BYD,238,Seal (Elétrico),10833,32000 Gasolina,32000-1,095008-4,BYD,Seal (Elétrico),"R$ 296.806,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
302,BYD,238,Yuan Plus (Elétrico),10184,32000 Gasolina,32000-1,095006-8,BYD,Yuan Plus (Elétrico),"R$ 269.945,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
302,Fiat,21,ARGO 1.0 6V Flex.,8315,32000 Gasolina,32000-1,001509-1,Fiat,ARGO 1.0 6V Flex.,"R$ 80.408,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
302,Fiat,21,Fastback 1.0 200 Turbo Flex Aut,10754,32000 Gasolina,32000-1,001568-7,Fiat,Fastback 1.0 200 Turbo Flex Aut,"R$ 120.077,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:18",1,G
302,Fiat,21,Strada Endurance 1.4 Flex 8V CS Plus,9109,32000 Gasolina,32000-1,001526-1,Fiat,Strada Endurance 1.4 Flex 8V CS Plus,"R$ 98.512,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,Fiat,21,Toro Endurance 1.3 T270 4x2 Flex Aut.,9493,32000 Gasolina,32000-1,001537-7,Fiat,Toro Endurance 1.3 T270 4x2 Flex Aut.,"R$ 151.190,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,GM - Chevrolet,23,ONIX HATCH 1.0 12V Flex 5p Mec.,8988,32000 Gasolina,32000-1,004519-5,GM - Chevrolet,ONIX HATCH 1.0 12V Flex 5p Mec.,"R$ 83.750,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,GM - Chevrolet,23,TRACKER 1.0 Turbo 12V Flex Aut. ,9597,32000 Gasolina,32000-1,004526-8,GM - Chevrolet,TRACKER 1.0 Turbo 12V Flex Aut. ,"R$ 126.766,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,Honda,25,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,10217,32000 Gasolina,32000-1,014109-7,Honda,HR-V EX 1.5 Flex Sensing 16V 5p Aut.,"R$ 152.706,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,Hyundai,26,Creta Action 1.6 16V Flex Aut.,9113,32000 Gasolina,32000-1,015190-4,Hyundai,Creta Action 1.6 16V Flex Aut.,"R$ 116.860,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,Hyundai,26,HB20 Sense Plus1.0 Flex 12V Mec.,10781,32000 Gasolina,32000-1,015234-0,Hyundai,HB20 Sense Plus1.0 Flex 12V Mec.,"R$ 83.690,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,JAC,177,iEV 40 115cv 5p. (Elétrico),8694,2022 Gasolina,2022-1,080022-8,JAC,iEV 40 115cv 5p. (Elétrico),"R$ 166.348,00",2022,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
302,Jeep,29,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,9460,32000 Gasolina,32000-1,017072-0,Jeep,COMPASS SPORT T270 1.3 TB 4x2 Flex Aut.,"R$ 169.487,00",32000,Gasolina,outubro de 2023 ,"terça-feira, 8 de outubro de 2024 19:19",1,G
